,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,1.0354212522506714,1.4739747047424316,1.3921456336975098,1.54127037525177,1.4811639785766602,1.44437575340271,1.3761299848556519,1.4214857816696167,1.4908969402313232,1.418408989906311,1.4222862720489502,1.5152298212051392,1.2872276306152344,1.4635541439056396,1.316080093383789,1.5587513446807861,1.2307765483856201,1.300083041191101,1.2986215353012085,1.400702714920044,1.4769352674484253,1.5210989713668823,1.302801489830017,1.1909453868865967,1.314260721206665,1.3621402978897095,1.5239957571029663,1.4073511362075806,1.4637596607208252,1.416259765625,1.3245433568954468,1.4847289323806763,1.3691091537475586,1.4293395280838013,1.4543089866638184,1.2344988584518433,1.186794400215149
1,1.0354212522506714,0.0,1.348280668258667,1.399996042251587,1.416324257850647,1.4882692098617554,1.3631064891815186,1.307758092880249,1.2382351160049438,1.4466511011123657,1.4406075477600098,1.3554139137268066,1.4560301303863525,1.2468734979629517,1.362404227256775,1.364061951637268,1.343087911605835,1.2994625568389893,1.4201937913894653,1.2951749563217163,1.3303450345993042,1.2558313608169556,1.45674467086792,1.3214161396026611,1.0257829427719116,1.3363937139511108,1.2996437549591064,1.46242094039917,1.5332895517349243,1.4050626754760742,1.2456408739089966,1.396416187286377,1.3663946390151978,1.50968599319458,1.4247019290924072,1.421325445175171,1.2826128005981445,1.2429293394088745
2,1.4739747047424316,1.348280668258667,0.0,1.3831838369369507,1.5428715944290161,1.4884934425354004,1.4101091623306274,1.2310901880264282,1.3904893398284912,0.9339361190795898,1.286387324333191,1.562126874923706,1.4622294902801514,1.168141484260559,1.3647613525390625,1.4143797159194946,1.2976250648498535,1.1298896074295044,1.3061580657958984,1.3411824703216553,1.3814727067947388,1.3841146230697632,1.2320356369018555,1.3900487422943115,1.2706693410873413,1.3587822914123535,1.258341908454895,1.289128065109253,1.458808422088623,1.2789092063903809,1.2702250480651855,1.4184637069702148,1.4166892766952515,1.4539132118225098,1.3714635372161865,1.4398165941238403,1.42550528049469,1.2880460023880005
3,1.3921456336975098,1.399996042251587,1.3831838369369507,0.0,1.2985042333602905,1.170401692390442,1.2963014841079712,1.244097352027893,1.3843410015106201,1.3474928140640259,1.2856602668762207,1.4024893045425415,1.452091932296753,1.448196291923523,1.366206169128418,1.4067847728729248,1.3332204818725586,1.357802391052246,1.3742345571517944,1.2815463542938232,1.0945627689361572,1.2820625305175781,1.2116204500198364,1.365653395652771,1.241239070892334,1.3489309549331665,1.3524249792099,1.4576351642608643,1.0850099325180054,1.4112533330917358,1.2947766780853271,1.1532107591629028,1.2944049835205078,0.9417437314987183,1.2907036542892456,1.1701829433441162,1.240684151649475,1.2819334268569946
4,1.54127037525177,1.416324257850647,1.5428715944290161,1.2985042333602905,0.0,1.2844574451446533,1.199751615524292,1.4367343187332153,1.3191909790039062,1.394126057624817,1.4021414518356323,1.170661449432373,1.1926751136779785,1.4392942190170288,1.1039884090423584,1.3594636917114258,1.2990293502807617,1.4768811464309692,1.263281226158142,1.6441720724105835,1.3126949071884155,1.2787901163101196,1.0500415563583374,1.421388864517212,1.2882572412490845,1.425187110900879,1.3176802396774292,1.3867371082305908,1.3192884922027588,1.2907639741897583,1.4562629461288452,1.385211706161499,1.2464942932128906,1.2477768659591675,1.276681900024414,1.3334569931030273,1.235581874847412,1.2790780067443848
5,1.4811639785766602,1.4882692098617554,1.4884934425354004,1.170401692390442,1.2844574451446533,0.0,1.3716154098510742,1.1282284259796143,1.3945435285568237,1.4510794878005981,1.0816727876663208,1.4716147184371948,1.111958622932434,1.5334017276763916,1.3638648986816406,1.3058222532272339,1.4554160833358765,1.4362895488739014,1.40780770778656,1.4429758787155151,1.1816507577896118,1.2860383987426758,1.2052112817764282,1.392481803894043,1.463398814201355,1.4047402143478394,1.2610750198364258,1.3981823921203613,1.2167809009552002,1.3402057886123657,1.340904712677002,1.176751732826233,1.3352628946304321,1.2094985246658325,1.2007421255111694,1.102500319480896,1.2173309326171875,1.3966144323349
6,1.44437575340271,1.3631064891815186,1.4101091623306274,1.2963014841079712,1.199751615524292,1.3716154098510742,0.0,1.3976749181747437,1.1623367071151733,1.2554291486740112,1.477715015411377,1.1694004535675049,1.28931725025177,1.2996264696121216,1.4982802867889404,1.3224198818206787,1.3303757905960083,1.4097384214401245,1.1050841808319092,1.6117584705352783,1.2743643522262573,1.3802433013916016,1.2271214723587036,1.2353121042251587,1.3434486389160156,1.2425236701965332,1.1661982536315918,1.3706985712051392,1.4283909797668457,1.4562610387802124,1.4349616765975952,1.3353209495544434,1.2896078824996948,1.2695879936218262,1.365378737449646,1.2483092546463013,1.5560777187347412,1.533675193786621
7,1.3761299848556519,1.307758092880249,1.2310901880264282,1.244097352027893,1.4367343187332153,1.1282284259796143,1.3976749181747437,0.0,1.339659333229065,1.4578537940979004,1.3746485710144043,1.5363399982452393,1.4577654600143433,1.3461345434188843,1.3088769912719727,1.282397985458374,1.4107646942138672,1.2944416999816895,1.450634479522705,1.4435389041900635,1.2501708269119263,1.2376174926757812,1.1479192972183228,1.2250195741653442,1.211152195930481,1.2352142333984375,1.2830857038497925,1.4420719146728516,1.4399439096450806,1.317658543586731,1.1723352670669556,0.9971453547477722,1.3432978391647339,1.367318868637085,1.1930828094482422,1.2289046049118042,1.3181475400924683,1.2498338222503662
8,1.4214857816696167,1.2382351160049438,1.3904893398284912,1.3843410015106201,1.3191909790039062,1.3945435285568237,1.1623367071151733,1.339659333229065,0.0,1.4338842630386353,1.4936686754226685,1.1739298105239868,1.377744197845459,1.2581545114517212,1.3284621238708496,1.1660256385803223,1.3094182014465332,1.4479608535766602,1.324967384338379,1.2335684299468994,1.361923336982727,1.4391629695892334,1.3181828260421753,1.0281975269317627,1.2752439975738525,1.240060567855835,1.4542772769927979,1.1651699542999268,1.3236267566680908,1.3555740118026733,1.4379112720489502,1.4057011604309082,1.1610023975372314,1.5154759883880615,1.3108744621276855,1.3482081890106201,1.411199688911438,1.4011597633361816
9,1.4908969402313232,1.4466511011123657,0.9339361190795898,1.3474928140640259,1.394126057624817,1.4510794878005981,1.2554291486740112,1.4578537940979004,1.4338842630386353,0.0,1.113047480583191,1.3487521409988403,1.581833839416504,1.2080036401748657,1.3244258165359497,1.4857791662216187,1.239813208580017,1.182108998298645,1.2674037218093872,1.4588969945907593,1.279834270477295,1.2304755449295044,1.2760196924209595,1.5503731966018677,1.4030747413635254,1.3528082370758057,1.1188914775848389,1.220912218093872,1.3964735269546509,1.169735312461853,1.4284327030181885,1.4782967567443848,1.483986735343933,1.4500278234481812,1.4110406637191772,1.4175336360931396,1.4291757345199585,1.3297133445739746
10,1.418408989906311,1.4406075477600098,1.286387324333191,1.2856602668762207,1.4021414518356323,1.0816727876663208,1.477715015411377,1.3746485710144043,1.4936686754226685,1.113047480583191,0.0,1.468778133392334,1.3878642320632935,1.2182327508926392,1.3593676090240479,1.4811989068984985,1.2856851816177368,1.3297780752182007,1.415696144104004,1.190077304840088,1.2116831541061401,1.2223303318023682,1.1759155988693237,1.508606195449829,1.3853195905685425,1.3630868196487427,1.2542140483856201,1.4000170230865479,1.4221872091293335,1.1743719577789307,1.3160886764526367,1.391743540763855,1.4601624011993408,1.352543830871582,1.362555980682373,1.3348664045333862,1.2241734266281128,1.3141686916351318
11,1.4222862720489502,1.3554139137268066,1.562126874923706,1.4024893045425415,1.170661449432373,1.4716147184371948,1.1694004535675049,1.5363399982452393,1.1739298105239868,1.3487521409988403,1.468778133392334,0.0,1.4025753736495972,1.4215717315673828,1.3290828466415405,1.2668958902359009,1.3561307191848755,1.5176113843917847,1.4486408233642578,1.5671215057373047,1.1686855554580688,1.2911320924758911,1.3791098594665527,1.3642122745513916,1.3575050830841064,1.2849879264831543,1.463645339012146,1.286858081817627,1.3762131929397583,1.4722657203674316,1.5451080799102783,1.5350544452667236,1.4808272123336792,1.5284321308135986,1.5745031833648682,1.5763168334960938,1.3992915153503418,1.3859890699386597
12,1.5152298212051392,1.4560301303863525,1.4622294902801514,1.452091932296753,1.1926751136779785,1.111958622932434,1.28931725025177,1.4577654600143433,1.377744197845459,1.581833839416504,1.3878642320632935,1.4025753736495972,0.0,1.4708664417266846,1.3587332963943481,1.3445277214050293,1.4206314086914062,1.4392421245574951,1.192861557006836,1.4574494361877441,1.374048113822937,1.5652817487716675,1.357276201248169,1.3368349075317383,1.4669888019561768,1.4627169370651245,1.4103323221206665,1.513767123222351,1.4292362928390503,1.539750576019287,1.3091635704040527,1.4860761165618896,1.3004119396209717,1.3921253681182861,1.4168448448181152,1.3750778436660767,1.4371929168701172,1.5028345584869385
13,1.2872276306152344,1.2468734979629517,1.168141484260559,1.448196291923523,1.4392942190170288,1.5334017276763916,1.2996264696121216,1.3461345434188843,1.2581545114517212,1.2080036401748657,1.2182327508926392,1.4215717315673828,1.4708664417266846,0.0,1.4498646259307861,1.5231608152389526,1.2565809488296509,1.144331932067871,1.2379508018493652,1.2622888088226318,1.4488850831985474,1.4908984899520874,1.3070791959762573,1.3239165544509888,1.174768090248108,1.356638789176941,1.3893523216247559,1.3343424797058105,1.4877482652664185,1.312256932258606,1.2827892303466797,1.3539421558380127,1.3653805255889893,1.5189210176467896,1.3550536632537842,1.4716734886169434,1.449583888053894,1.4294612407684326
14,1.4635541439056396,1.362404227256775,1.3647613525390625,1.366206169128418,1.1039884090423584,1.3638648986816406,1.4982802867889404,1.3088769912719727,1.3284621238708496,1.3244258165359497,1.3593676090240479,1.3290828466415405,1.3587332963943481,1.4498646259307861,0.0,1.1786866188049316,1.2405757904052734,1.3454976081848145,1.353843092918396,1.4337762594223022,1.261981725692749,1.139788269996643,1.074271559715271,1.4052131175994873,1.3488826751708984,1.2522823810577393,1.2866520881652832,1.1739262342453003,1.2668498754501343,1.2574379444122314,1.3280023336410522,1.3158140182495117,1.2119879722595215,1.387976884841919,1.1581717729568481,1.3566025495529175,1.2161887884140015,1.1590657234191895
15,1.316080093383789,1.364061951637268,1.4143797159194946,1.4067847728729248,1.3594636917114258,1.3058222532272339,1.3224198818206787,1.282397985458374,1.1660256385803223,1.4857791662216187,1.4811989068984985,1.2668958902359009,1.3445277214050293,1.5231608152389526,1.1786866188049316,0.0,1.4675706624984741,1.3502848148345947,1.3205074071884155,1.3991867303848267,1.4116085767745972,1.1474686861038208,1.3583347797393799,1.2626975774765015,1.448222279548645,1.4397084712982178,1.177636742591858,1.4138247966766357,1.2806991338729858,1.3201113939285278,1.423715591430664,1.4549150466918945,1.3170009851455688,1.365325927734375,1.2729991674423218,1.2541486024856567,1.2774810791015625,1.3135862350463867
16,1.5587513446807861,1.343087911605835,1.2976250648498535,1.3332204818725586,1.2990293502807617,1.4554160833358765,1.3303757905960083,1.4107646942138672,1.3094182014465332,1.239813208580017,1.2856851816177368,1.3561307191848755,1.4206314086914062,1.2565809488296509,1.2405757904052734,1.4675706624984741,0.0,1.2735035419464111,1.3679739236831665,1.348708152770996,1.2142027616500854,1.333327293395996,1.3121455907821655,1.3988324403762817,1.1778271198272705,1.3467413187026978,1.405605673789978,1.3291535377502441,1.3783528804779053,1.1242706775665283,1.2632139921188354,1.448059320449829,1.4039533138275146,1.4631316661834717,1.361972689628601,1.4367550611495972,1.364475131034851,1.3640868663787842
17,1.2307765483856201,1.2994625568389893,1.1298896074295044,1.357802391052246,1.4768811464309692,1.4362895488739014,1.4097384214401245,1.2944416999816895,1.4479608535766602,1.182108998298645,1.3297780752182007,1.5176113843917847,1.4392421245574951,1.144331932067871,1.3454976081848145,1.3502848148345947,1.2735035419464111,0.0,1.1586425304412842,1.3278322219848633,1.3650046586990356,1.4128880500793457,1.325507402420044,1.3604035377502441,1.228248119354248,1.4281517267227173,1.2675755023956299,1.3582425117492676,1.4263502359390259,1.1407567262649536,1.2461634874343872,1.365041732788086,1.346454381942749,1.3220739364624023,1.3078837394714355,1.3249715566635132,1.373166799545288,1.3673559427261353
18,1.300083041191101,1.4201937913894653,1.3061580657958984,1.3742345571517944,1.263281226158142,1.40780770778656,1.1050841808319092,1.450634479522705,1.324967384338379,1.2674037218093872,1.415696144104004,1.4486408233642578,1.192861557006836,1.2379508018493652,1.353843092918396,1.3205074071884155,1.3679739236831665,1.1586425304412842,0.0,1.4043242931365967,1.4294487237930298,1.4269646406173706,1.141438603401184,1.31681227684021,1.3883702754974365,1.3119018077850342,1.1572167873382568,1.4682248830795288,1.3539921045303345,1.334322214126587,1.3314356803894043,1.4619396924972534,1.2396551370620728,1.1931966543197632,1.3498024940490723,1.336023211479187,1.4113373756408691,1.4227114915847778
19,1.2986215353012085,1.2951749563217163,1.3411824703216553,1.2815463542938232,1.6441720724105835,1.4429758787155151,1.6117584705352783,1.4435389041900635,1.2335684299468994,1.4588969945907593,1.190077304840088,1.5671215057373047,1.4574494361877441,1.2622888088226318,1.4337762594223022,1.3991867303848267,1.348708152770996,1.3278322219848633,1.4043242931365967,0.0,1.4245768785476685,1.3905627727508545,1.5129554271697998,1.4601927995681763,1.4799493551254272,1.4395557641983032,1.516780138015747,1.5147119760513306,1.3347464799880981,1.3589227199554443,1.342806339263916,1.3950068950653076,1.3772047758102417,1.433632254600525,1.445051670074463,1.3690932989120483,1.2547578811645508,1.3545024394989014
20,1.400702714920044,1.3303450345993042,1.3814727067947388,1.0945627689361572,1.3126949071884155,1.1816507577896118,1.2743643522262573,1.2501708269119263,1.361923336982727,1.279834270477295,1.2116831541061401,1.1686855554580688,1.374048113822937,1.4488850831985474,1.261981725692749,1.4116085767745972,1.2142027616500854,1.3650046586990356,1.4294487237930298,1.4245768785476685,0.0,1.2919933795928955,1.268652081489563,1.3252171277999878,1.2403810024261475,1.161970615386963,1.371220588684082,1.2655730247497559,1.3587487936019897,1.3666856288909912,1.4795504808425903,1.2352207899093628,1.5318974256515503,1.3168749809265137,1.431904673576355,1.4079176187515259,1.3563257455825806,1.3454209566116333
21,1.4769352674484253,1.2558313608169556,1.3841146230697632,1.2820625305175781,1.2787901163101196,1.2860383987426758,1.3802433013916016,1.2376174926757812,1.4391629695892334,1.2304755449295044,1.2223303318023682,1.2911320924758911,1.5652817487716675,1.4908984899520874,1.139788269996643,1.1474686861038208,1.333327293395996,1.4128880500793457,1.4269646406173706,1.3905627727508545,1.2919933795928955,0.0,1.261145830154419,1.570124864578247,1.3839068412780762,1.3216794729232788,1.1443161964416504,1.4238218069076538,1.3953965902328491,1.1909290552139282,1.324932336807251,1.4686784744262695,1.3599590063095093,1.3979276418685913,1.2987048625946045,1.3173096179962158,1.0976450443267822,1.1568858623504639
22,1.5210989713668823,1.45674467086792,1.2320356369018555,1.2116204500198364,1.0500415563583374,1.2052112817764282,1.2271214723587036,1.1479192972183228,1.3181828260421753,1.2760196924209595,1.1759155988693237,1.3791098594665527,1.357276201248169,1.3070791959762573,1.074271559715271,1.3583347797393799,1.3121455907821655,1.325507402420044,1.141438603401184,1.5129554271697998,1.268652081489563,1.261145830154419,0.0,1.2928171157836914,1.2073200941085815,1.2330669164657593,1.2269688844680786,1.3178538084030151,1.4267030954360962,1.19099760055542,1.304760217666626,1.2316482067108154,1.249121069908142,1.1417038440704346,1.1942893266677856,1.3040276765823364,1.2358845472335815,1.245908498764038
23,1.302801489830017,1.3214161396026611,1.3900487422943115,1.365653395652771,1.421388864517212,1.392481803894043,1.2353121042251587,1.2250195741653442,1.0281975269317627,1.5503731966018677,1.508606195449829,1.3642122745513916,1.3368349075317383,1.3239165544509888,1.4052131175994873,1.2626975774765015,1.3988324403762817,1.3604035377502441,1.31681227684021,1.4601927995681763,1.3252171277999878,1.570124864578247,1.2928171157836914,0.0,1.1396312713623047,1.3227918148040771,1.5122584104537964,1.277339220046997,1.3554942607879639,1.470177173614502,1.3938947916030884,1.2496676445007324,1.3207082748413086,1.4136751890182495,1.418548345565796,1.4956434965133667,1.549638271331787,1.5196110010147095
24,1.1909453868865967,1.0257829427719116,1.2706693410873413,1.241239070892334,1.2882572412490845,1.463398814201355,1.3434486389160156,1.211152195930481,1.2752439975738525,1.4030747413635254,1.3853195905685425,1.3575050830841064,1.4669888019561768,1.174768090248108,1.3488826751708984,1.448222279548645,1.1778271198272705,1.228248119354248,1.3883702754974365,1.4799493551254272,1.2403810024261475,1.3839068412780762,1.2073200941085815,1.1396312713623047,0.0,1.1566444635391235,1.4286514520645142,1.443650722503662,1.5751372575759888,1.2909581661224365,1.2051693201065063,1.3397945165634155,1.384474277496338,1.4305295944213867,1.380842924118042,1.4736324548721313,1.3403921127319336,1.2380269765853882
25,1.314260721206665,1.3363937139511108,1.3587822914123535,1.3489309549331665,1.425187110900879,1.4047402143478394,1.2425236701965332,1.2352142333984375,1.240060567855835,1.3528082370758057,1.3630868196487427,1.2849879264831543,1.4627169370651245,1.356638789176941,1.2522823810577393,1.4397084712982178,1.3467413187026978,1.4281517267227173,1.3119018077850342,1.4395557641983032,1.161970615386963,1.3216794729232788,1.2330669164657593,1.3227918148040771,1.1566444635391235,0.0,1.3774257898330688,1.2908742427825928,1.5794626474380493,1.432823657989502,1.4219380617141724,1.3262276649475098,1.4388256072998047,1.3957606554031372,1.429316759109497,1.4961466789245605,1.3479599952697754,1.2198173999786377
26,1.3621402978897095,1.2996437549591064,1.258341908454895,1.3524249792099,1.3176802396774292,1.2610750198364258,1.1661982536315918,1.2830857038497925,1.4542772769927979,1.1188914775848389,1.2542140483856201,1.463645339012146,1.4103323221206665,1.3893523216247559,1.2866520881652832,1.177636742591858,1.405605673789978,1.2675755023956299,1.1572167873382568,1.516780138015747,1.371220588684082,1.1443161964416504,1.2269688844680786,1.5122584104537964,1.4286514520645142,1.3774257898330688,0.0,1.4823169708251953,1.4020674228668213,1.1159332990646362,1.2587963342666626,1.3092105388641357,1.251615285873413,1.298435091972351,1.0764468908309937,0.9698483347892761,1.3873392343521118,1.3775405883789062
27,1.5239957571029663,1.46242094039917,1.289128065109253,1.4576351642608643,1.3867371082305908,1.3981823921203613,1.3706985712051392,1.4420719146728516,1.1651699542999268,1.220912218093872,1.4000170230865479,1.286858081817627,1.513767123222351,1.3343424797058105,1.1739262342453003,1.4138247966766357,1.3291535377502441,1.3582425117492676,1.4682248830795288,1.5147119760513306,1.2655730247497559,1.4238218069076538,1.3178538084030151,1.277339220046997,1.443650722503662,1.2908742427825928,1.4823169708251953,0.0,1.3307335376739502,1.437445044517517,1.6523394584655762,1.3610484600067139,1.412597417831421,1.5655741691589355,1.3938884735107422,1.4343501329421997,1.3193856477737427,1.2885085344314575
28,1.4073511362075806,1.5332895517349243,1.458808422088623,1.0850099325180054,1.3192884922027588,1.2167809009552002,1.4283909797668457,1.4399439096450806,1.3236267566680908,1.3964735269546509,1.4221872091293335,1.3762131929397583,1.4292362928390503,1.4877482652664185,1.2668498754501343,1.2806991338729858,1.3783528804779053,1.4263502359390259,1.3539921045303345,1.3347464799880981,1.3587487936019897,1.3953965902328491,1.4267030954360962,1.3554942607879639,1.5751372575759888,1.5794626474380493,1.4020674228668213,1.3307335376739502,0.0,1.389743447303772,1.3362979888916016,1.179729700088501,1.3101035356521606,1.2132995128631592,1.2807285785675049,1.2237802743911743,1.3292949199676514,1.4308077096939087
29,1.4637596607208252,1.4050626754760742,1.2789092063903809,1.4112533330917358,1.2907639741897583,1.3402057886123657,1.4562610387802124,1.317658543586731,1.3555740118026733,1.169735312461853,1.1743719577789307,1.4722657203674316,1.539750576019287,1.312256932258606,1.2574379444122314,1.3201113939285278,1.1242706775665283,1.1407567262649536,1.334322214126587,1.3589227199554443,1.3666856288909912,1.1909290552139282,1.19099760055542,1.470177173614502,1.2909581661224365,1.432823657989502,1.1159332990646362,1.437445044517517,1.389743447303772,0.0,1.3938326835632324,1.4051145315170288,1.2714375257492065,1.3435410261154175,1.0812177658081055,1.2576745748519897,1.368437647819519,1.3589038848876953
30,1.416259765625,1.2456408739089966,1.2702250480651855,1.2947766780853271,1.4562629461288452,1.340904712677002,1.4349616765975952,1.1723352670669556,1.4379112720489502,1.4284327030181885,1.3160886764526367,1.5451080799102783,1.3091635704040527,1.2827892303466797,1.3280023336410522,1.423715591430664,1.2632139921188354,1.2461634874343872,1.3314356803894043,1.342806339263916,1.4795504808425903,1.324932336807251,1.304760217666626,1.3938947916030884,1.2051693201065063,1.4219380617141724,1.2587963342666626,1.6523394584655762,1.3362979888916016,1.3938326835632324,0.0,1.2964096069335938,1.2674274444580078,1.4120426177978516,1.3010627031326294,1.369106650352478,1.3353462219238281,1.3110686540603638
31,1.3245433568954468,1.396416187286377,1.4184637069702148,1.1532107591629028,1.385211706161499,1.176751732826233,1.3353209495544434,0.9971453547477722,1.4057011604309082,1.4782967567443848,1.391743540763855,1.5350544452667236,1.4860761165618896,1.3539421558380127,1.3158140182495117,1.4549150466918945,1.448059320449829,1.365041732788086,1.4619396924972534,1.3950068950653076,1.2352207899093628,1.4686784744262695,1.2316482067108154,1.2496676445007324,1.3397945165634155,1.3262276649475098,1.3092105388641357,1.3610484600067139,1.179729700088501,1.4051145315170288,1.2964096069335938,0.0,1.4381192922592163,1.2709459066390991,1.1710392236709595,1.243211030960083,1.323459506034851,1.3848732709884644
32,1.4847289323806763,1.3663946390151978,1.4166892766952515,1.2944049835205078,1.2464942932128906,1.3352628946304321,1.2896078824996948,1.3432978391647339,1.1610023975372314,1.483986735343933,1.4601624011993408,1.4808272123336792,1.3004119396209717,1.3653805255889893,1.2119879722595215,1.3170009851455688,1.4039533138275146,1.346454381942749,1.2396551370620728,1.3772047758102417,1.5318974256515503,1.3599590063095093,1.249121069908142,1.3207082748413086,1.384474277496338,1.4388256072998047,1.251615285873413,1.412597417831421,1.3101035356521606,1.2714375257492065,1.2674274444580078,1.4381192922592163,0.0,1.1903233528137207,0.8835728168487549,0.9368901252746582,1.3888287544250488,1.35448157787323
33,1.3691091537475586,1.50968599319458,1.4539132118225098,0.9417437314987183,1.2477768659591675,1.2094985246658325,1.2695879936218262,1.367318868637085,1.5154759883880615,1.4500278234481812,1.352543830871582,1.5284321308135986,1.3921253681182861,1.5189210176467896,1.387976884841919,1.365325927734375,1.4631316661834717,1.3220739364624023,1.1931966543197632,1.433632254600525,1.3168749809265137,1.3979276418685913,1.1417038440704346,1.4136751890182495,1.4305295944213867,1.3957606554031372,1.298435091972351,1.5655741691589355,1.2132995128631592,1.3435410261154175,1.4120426177978516,1.2709459066390991,1.1903233528137207,0.0,1.1465376615524292,1.1136599779129028,1.3536897897720337,1.3565537929534912
34,1.4293395280838013,1.4247019290924072,1.3714635372161865,1.2907036542892456,1.276681900024414,1.2007421255111694,1.365378737449646,1.1930828094482422,1.3108744621276855,1.4110406637191772,1.362555980682373,1.5745031833648682,1.4168448448181152,1.3550536632537842,1.1581717729568481,1.2729991674423218,1.361972689628601,1.3078837394714355,1.3498024940490723,1.445051670074463,1.431904673576355,1.2987048625946045,1.1942893266677856,1.418548345565796,1.380842924118042,1.429316759109497,1.0764468908309937,1.3938884735107422,1.2807285785675049,1.0812177658081055,1.3010627031326294,1.1710392236709595,0.8835728168487549,1.1465376615524292,0.0,0.8617054224014282,1.3624072074890137,1.3600975275039673
35,1.4543089866638184,1.421325445175171,1.4398165941238403,1.1701829433441162,1.3334569931030273,1.102500319480896,1.2483092546463013,1.2289046049118042,1.3482081890106201,1.4175336360931396,1.3348664045333862,1.5763168334960938,1.3750778436660767,1.4716734886169434,1.3566025495529175,1.2541486024856567,1.4367550611495972,1.3249715566635132,1.336023211479187,1.3690932989120483,1.4079176187515259,1.3173096179962158,1.3040276765823364,1.4956434965133667,1.4736324548721313,1.4961466789245605,0.9698483347892761,1.4343501329421997,1.2237802743911743,1.2576745748519897,1.369106650352478,1.243211030960083,0.9368901252746582,1.1136599779129028,0.8617054224014282,0.0,1.4221237897872925,1.5001932382583618
36,1.2344988584518433,1.2826128005981445,1.42550528049469,1.240684151649475,1.235581874847412,1.2173309326171875,1.5560777187347412,1.3181475400924683,1.411199688911438,1.4291757345199585,1.2241734266281128,1.3992915153503418,1.4371929168701172,1.449583888053894,1.2161887884140015,1.2774810791015625,1.364475131034851,1.373166799545288,1.4113373756408691,1.2547578811645508,1.3563257455825806,1.0976450443267822,1.2358845472335815,1.549638271331787,1.3403921127319336,1.3479599952697754,1.3873392343521118,1.3193856477737427,1.3292949199676514,1.368437647819519,1.3353462219238281,1.323459506034851,1.3888287544250488,1.3536897897720337,1.3624072074890137,1.4221237897872925,0.0,0.6152383089065552
37,1.186794400215149,1.2429293394088745,1.2880460023880005,1.2819334268569946,1.2790780067443848,1.3966144323349,1.533675193786621,1.2498338222503662,1.4011597633361816,1.3297133445739746,1.3141686916351318,1.3859890699386597,1.5028345584869385,1.4294612407684326,1.1590657234191895,1.3135862350463867,1.3640868663787842,1.3673559427261353,1.4227114915847778,1.3545024394989014,1.3454209566116333,1.1568858623504639,1.245908498764038,1.5196110010147095,1.2380269765853882,1.2198173999786377,1.3775405883789062,1.2885085344314575,1.4308077096939087,1.3589038848876953,1.3110686540603638,1.3848732709884644,1.35448157787323,1.3565537929534912,1.3600975275039673,1.5001932382583618,0.6152383089065552,0.0
